"TOA5","CR1000","CR1000","51714","CR1000.Std.32.03","CPU:Experimento3.CR1","37385","saida1s"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","termopar_Avg","PT100_Avg","Rs_Avg"
"TS","RN","","","","",""
"","","Min","Smp","Avg","Avg","Avg"
"2022-06-23 10:11:11",5559,12.53,20.72,39.47,40.52,115.6
"2022-06-23 10:11:12",5560,12.53,20.72,39.46,40.52,115.6
"2022-06-23 10:11:13",5561,12.53,20.72,39.45,40.52,115.6
"2022-06-23 10:11:14",5562,12.53,20.72,39.44,40.52,115.6
"2022-06-23 10:11:15",5563,12.53,20.72,39.43,40.52,115.6
"2022-06-23 10:11:16",5564,12.53,20.72,39.44,40.52,115.6
"2022-06-23 10:11:17",5565,12.53,20.72,39.44,40.52,115.6
"2022-06-23 10:11:18",5566,12.53,20.72,39.42,40.52,115.6
"2022-06-23 10:11:19",5567,12.53,20.72,39.42,40.52,115.6
"2022-06-23 10:11:20",5568,12.53,20.72,39.43,40.52,115.6
"2022-06-23 10:11:21",5569,12.53,20.72,39.41,40.52,115.6
"2022-06-23 10:11:22",5570,12.53,20.72,39.41,40.52,115.6
"2022-06-23 10:11:23",5571,12.53,20.72,39.4,40.52,115.6
"2022-06-23 10:11:24",5572,12.53,20.72,39.4,40.52,115.6
"2022-06-23 10:11:25",5573,12.53,20.72,39.41,40.52,115.6
"2022-06-23 10:11:26",5574,12.53,20.72,39.39,40.52,115.6
"2022-06-23 10:11:27",5575,12.53,20.72,39.38,40.52,115.6
"2022-06-23 10:11:28",5576,12.53,20.72,39.38,40.52,115.6
"2022-06-23 10:11:29",5577,12.53,20.72,39.39,40.52,115.6
"2022-06-23 10:11:30",5578,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:31",5579,12.53,20.74,39.38,40.52,115.6
"2022-06-23 10:11:32",5580,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:33",5581,12.53,20.72,39.36,40.52,115.6
"2022-06-23 10:11:34",5582,12.53,20.74,39.42,40.52,115.6
"2022-06-23 10:11:35",5583,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:36",5584,12.53,20.74,39.41,40.52,115.6
"2022-06-23 10:11:37",5585,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:38",5586,12.53,20.74,39.42,40.52,115.6
"2022-06-23 10:11:39",5587,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:40",5588,12.53,20.74,39.41,40.52,115.6
"2022-06-23 10:11:41",5589,12.53,20.74,39.39,40.52,115.6
"2022-06-23 10:11:42",5590,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:43",5591,12.53,20.74,39.39,40.52,115.6
"2022-06-23 10:11:44",5592,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:45",5593,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:46",5594,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:47",5595,12.53,20.74,39.38,40.52,115.6
"2022-06-23 10:11:48",5596,12.53,20.74,39.37,40.52,115.6
"2022-06-23 10:11:49",5597,12.53,20.74,39.38,40.52,115.6
"2022-06-23 10:11:50",5598,12.53,20.74,39.39,40.52,115.6
"2022-06-23 10:11:51",5599,12.53,20.74,39.4,40.52,115.6
"2022-06-23 10:11:52",5600,12.53,20.74,39.39,40.52,115.6
"2022-06-23 10:11:53",5601,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:11:54",5602,12.53,20.74,39.37,40.52,115.6
"2022-06-23 10:11:55",5603,12.53,20.74,39.37,40.52,115.6
"2022-06-23 10:11:56",5604,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:11:57",5605,12.53,20.74,39.37,40.52,115.6
"2022-06-23 10:11:58",5606,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:11:59",5607,12.53,20.74,39.38,40.52,115.6
"2022-06-23 10:12:00",5608,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:12:01",5609,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:12:02",5610,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:12:03",5611,12.53,20.74,39.36,40.52,115.6
"2022-06-23 10:12:04",5612,12.53,20.74,39.35,40.52,115.6
"2022-06-23 10:12:05",5613,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:06",5614,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:07",5615,12.53,20.74,39.32,40.52,115.6
"2022-06-23 10:12:08",5616,12.53,20.74,39.35,40.52,115.6
"2022-06-23 10:12:09",5617,12.53,20.74,39.33,40.52,115.6
"2022-06-23 10:12:10",5618,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:11",5619,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:12",5620,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:13",5621,12.53,20.74,39.29,40.52,115.6
"2022-06-23 10:12:14",5622,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:15",5623,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:16",5624,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:17",5625,12.53,20.74,39.3,40.52,115.6
"2022-06-23 10:12:18",5626,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:19",5627,12.53,20.74,39.3,40.52,115.6
"2022-06-23 10:12:20",5628,12.53,20.74,39.31,40.52,115.6
"2022-06-23 10:12:21",5629,12.53,20.74,39.3,40.52,115.6
"2022-06-23 10:12:22",5630,12.53,20.74,39.29,40.52,115.6
"2022-06-23 10:12:23",5631,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:24",5632,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:25",5633,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:26",5634,12.53,20.74,39.28,40.52,115.6
"2022-06-23 10:12:27",5635,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:28",5636,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:29",5637,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:30",5638,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:31",5639,12.53,20.74,39.28,40.52,115.6
"2022-06-23 10:12:32",5640,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:33",5641,12.53,20.74,39.29,40.52,115.6
"2022-06-23 10:12:34",5642,12.53,20.74,39.28,40.52,115.6
"2022-06-23 10:12:35",5643,12.53,20.74,39.29,40.52,115.6
"2022-06-23 10:12:36",5644,12.53,20.74,39.28,40.52,115.6
"2022-06-23 10:12:37",5645,12.53,20.74,39.29,40.52,115.6
"2022-06-23 10:12:38",5646,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:39",5647,12.53,20.74,39.25,40.52,115.6
"2022-06-23 10:12:40",5648,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:12:41",5649,12.53,20.74,39.2,40.52,115.6
"2022-06-23 10:12:42",5650,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:12:43",5651,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:12:44",5652,12.53,20.74,39.22,40.52,115.6
"2022-06-23 10:12:45",5653,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:12:46",5654,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:12:47",5655,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:12:48",5656,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:49",5657,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:50",5658,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:51",5659,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:52",5660,12.53,20.74,39.28,40.52,115.6
"2022-06-23 10:12:53",5661,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:54",5662,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:55",5663,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:12:56",5664,12.53,20.74,39.27,40.52,115.6
"2022-06-23 10:12:57",5665,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:12:58",5666,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:12:59",5667,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:00",5668,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:01",5669,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:02",5670,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:03",5671,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:04",5672,12.52,20.74,39.24,40.52,115.6
"2022-06-23 10:13:05",5673,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:13:06",5674,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:13:07",5675,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:13:08",5676,12.53,20.74,39.25,40.52,115.6
"2022-06-23 10:13:09",5677,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:10",5678,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:13:11",5679,12.53,20.74,39.25,40.52,115.6
"2022-06-23 10:13:12",5680,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:13:13",5681,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:14",5682,12.53,20.74,39.26,40.52,115.6
"2022-06-23 10:13:15",5683,12.53,20.74,39.25,40.52,115.6
"2022-06-23 10:13:16",5684,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:17",5685,12.53,20.74,39.22,40.52,115.6
"2022-06-23 10:13:18",5686,12.53,20.74,39.22,40.52,115.6
"2022-06-23 10:13:19",5687,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:13:20",5688,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:21",5689,12.53,20.74,39.24,40.52,115.6
"2022-06-23 10:13:22",5690,12.53,20.74,39.22,40.52,115.6
"2022-06-23 10:13:23",5691,12.53,20.74,39.2,40.52,115.6
"2022-06-23 10:13:24",5692,12.53,20.74,39.2,40.52,115.6
"2022-06-23 10:13:25",5693,12.53,20.74,39.2,40.52,115.6
"2022-06-23 10:13:26",5694,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:27",5695,12.53,20.74,39.18,40.52,115.6
"2022-06-23 10:13:28",5696,12.53,20.74,39.18,40.52,115.6
"2022-06-23 10:13:29",5697,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:30",5698,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:31",5699,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:32",5700,12.53,20.74,39.22,40.52,115.6
"2022-06-23 10:13:33",5701,12.53,20.74,39.23,40.52,115.6
"2022-06-23 10:13:34",5702,12.53,20.74,39.21,40.52,115.6
"2022-06-23 10:13:35",5703,12.53,20.74,39.17,40.52,115.6
"2022-06-23 10:13:36",5704,12.53,20.74,37.93,40.52,115.6
"2022-06-23 10:13:37",5705,12.53,20.74,34.82,40.52,115.6
"2022-06-23 10:13:38",5706,12.53,20.74,33.07,40.52,115.6
"2022-06-23 10:13:39",5707,12.53,20.74,31.12,40.52,115.6
"2022-06-23 10:13:40",5708,12.53,20.74,29.75,39.62,115.3
"2022-06-23 10:13:41",5709,12.53,20.74,28.49,39.62,115.3
"2022-06-23 10:13:42",5710,12.53,20.74,27.49,39.62,115.3
"2022-06-23 10:13:43",5711,12.53,20.74,26.79,39.62,115.3
